Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Algeria,"Mining, Manufacturing, Utilities (ISIC C-E)","1,407,923,098","1,235,393,698","2,022,812,150","3,034,467,276","6,248,255,665","5,922,108,233","7,101,576,688","8,433,693,343","9,597,030,913","13,473,087,007","18,459,159,082","18,679,328,133","18,146,280,919","19,024,515,540","20,334,311,588","21,244,918,255","18,683,429,090","19,153,968,682","17,492,710,335","16,746,352,518","21,963,618,975","18,525,091,519","17,750,442,788","16,772,378,635","14,451,930,001","15,136,272,103","18,116,499,073","18,976,456,205","15,841,496,451","17,991,396,775","25,909,851,154","23,246,396,629","23,129,004,203","29,248,720,605","38,278,251,948","52,510,429,666","60,863,298,050","67,303,300,657","87,245,223,860","51,596,821,211","65,495,268,062","85,188,102,738"
Algeria,Manufacturing (ISIC D),"607,304,414","628,631,331","805,328,804","1,073,539,913","1,108,233,705","1,293,102,976","1,588,587,547","1,794,194,228","2,381,226,136","3,286,955,856","3,855,728,185","4,030,444,737","4,308,897,483","4,895,678,549","6,024,070,033","6,515,573,412","8,408,833,944","7,922,751,899","7,234,909,238","5,712,501,383","6,831,844,049","4,926,439,442","5,209,864,868","5,016,061,689","4,129,326,599","3,574,722,050","3,345,508,101","3,257,332,038","3,672,366,792","3,389,437,674","3,168,478,077","3,318,590,052","3,338,424,410","3,597,662,510","4,223,493,128","4,451,329,255","4,769,237,193","5,324,913,641","6,121,414,803","6,199,796,336","6,277,877,130","7,902,346,112"
Algeria,Construction (ISIC F),"363,157,438","432,584,846","621,157,093","814,820,368","1,040,292,463","1,351,128,671","1,655,547,457","1,946,145,772","2,712,519,322","3,372,129,884","4,306,714,095","4,654,863,806","5,308,293,245","5,956,836,787","6,760,117,391","7,363,598,393","9,424,333,396","8,783,931,790","7,051,520,770","6,591,669,250","6,384,063,277","4,250,967,973","4,677,992,725","5,204,278,586","4,329,363,675","4,010,702,143","3,976,077,464","4,222,183,136","4,518,500,286","4,074,541,252","3,880,505,028","4,150,837,448","4,642,698,028","5,181,395,821","6,349,344,644","6,937,874,785","8,360,886,326","10,725,225,746","13,342,992,988","13,574,194,339","15,225,867,631","17,884,414,044"
Algeria,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","926,860,194","1,051,343,649","1,240,217,357","1,426,703,374","1,258,949,669","1,494,400,881","1,874,001,445","2,345,185,885","3,543,504,517","4,199,812,512","4,944,846,188","5,253,917,286","5,654,402,492","6,028,817,241","7,006,617,002","7,988,305,024","9,349,561,741","8,846,533,063","8,403,881,810","8,074,157,719","7,982,130,447","6,127,286,630","6,495,443,893","7,857,134,494","6,923,370,773","6,510,957,759","6,437,805,790","6,664,038,463","7,135,945,408","6,829,015,135","6,398,981,306","6,815,098,854","7,086,339,558","7,901,559,500","9,307,039,513","10,082,030,460","11,076,573,671","13,641,538,296","16,968,636,740","17,327,610,342","18,764,106,397","22,530,255,338"
Algeria,"Transport, storage and communication (ISIC I)","269,724,150","291,668,515","348,036,771","470,167,564","634,261,979","752,838,737","820,675,465","1,048,309,439","1,265,730,687","1,556,926,420","2,003,856,728","1,919,455,027","1,933,978,511","2,330,897,094","2,686,913,989","2,900,950,714","3,454,616,342","3,395,273,631","3,103,588,195","2,799,649,956","3,039,606,438","2,259,680,748","2,607,794,670","2,783,716,768","2,133,434,067","2,094,026,233","2,719,431,977","3,155,299,975","3,515,043,607","3,587,833,816","3,666,366,780","4,367,323,823","4,572,305,630","5,328,989,382","7,511,641,866","9,295,987,354","10,808,496,958","12,533,750,911","14,120,774,906","13,291,618,224","14,026,979,513","17,558,648,348"
Algeria,Other Activities (ISIC J-P),"1,700,065,004","1,929,465,719","2,349,001,295","2,786,611,406","3,250,368,321","4,440,111,840","4,507,577,582","5,491,759,571","7,562,757,161","7,947,481,860","9,265,397,597","10,091,041,271","10,646,267,307","12,003,153,193","12,489,587,881","13,708,978,082","15,484,133,707","16,293,960,675","14,741,781,868","11,673,026,099","12,370,527,146","7,603,672,953","10,103,372,515","10,861,451,403","8,531,140,605","8,092,487,085","8,707,767,823","8,291,439,479","9,015,958,318","8,543,110,943","8,076,038,832","8,867,316,134","9,101,954,145","10,243,042,265","11,985,417,847","12,699,492,414","14,487,161,030","18,705,724,723","25,456,834,026","24,848,954,677","30,817,620,270","34,341,449,888"
Algeria,Total Value Added,"5,344,553,068","5,673,591,303","7,449,877,866","9,480,251,062","13,557,942,649","15,691,428,955","17,716,111,600","21,042,000,571","27,019,756,284","33,348,520,391","42,347,652,749","44,364,574,433","45,196,719,804","48,812,228,543","52,947,249,609","57,996,937,030","61,984,426,116","63,028,120,055","57,350,850,696","52,671,055,730","58,742,496,286","43,492,932,205","47,515,956,966","49,094,711,279","40,522,725,337","39,968,422,565","45,032,420,723","45,515,172,677","45,557,277,077","46,428,407,540","52,531,423,652","52,784,263,425","53,768,434,237","64,493,709,055","81,405,431,630","99,382,259,572","114,333,952,344","133,024,070,997","168,282,989,599","133,328,730,110","157,838,416,535","193,414,122,491"
Andorra,Final consumption expenditure,"70,295,059","80,341,210","101,181,329","134,009,423","168,134,324","200,245,061","213,005,639","236,694,814","284,424,774","385,478,707","428,274,300","379,891,589","366,462,167","318,830,750","314,367,088","330,230,708","453,307,864","578,695,608","674,794,188","751,607,226","970,470,637","1,052,208,397","1,173,458,348","982,390,480","982,611,300","1,126,322,684","1,164,506,322","1,113,261,039","1,138,300,915","1,163,896,448","1,065,710,267","1,167,407,058","1,313,452,947","1,741,152,010","2,159,613,267","2,372,887,724","2,582,397,969","2,943,934,151","3,116,389,882","2,848,245,862","2,716,488,708","2,835,113,874"
Andorra,Household consumption expenditure (including Non-profit institutions serving households),"60,548,657","69,063,697","87,042,069","115,229,500","143,953,026","170,113,645","179,396,232","198,451,404","236,340,023","318,527,222","351,993,171","308,846,146","296,978,884","256,423,231","252,521,347","264,091,710","362,551,850","459,781,370","535,835,131","593,386,068","760,459,595","816,954,235","902,844,336","750,331,318","755,598,594","865,538,808","895,115,040","860,873,752","881,593,799","903,340,496","828,016,516","906,499,438","1,015,051,536","1,338,945,020","1,652,869,628","1,809,983,106","1,967,015,026","2,231,456,126","2,324,555,070","2,067,766,871","1,984,000,265","2,085,838,127"
Andorra,General government final consumption expenditure,"9,746,405","11,277,513","14,139,260","18,779,926","24,181,298","30,131,416","33,609,407","38,243,409","48,084,751","66,951,486","76,281,129","71,045,444","69,483,283","62,407,519","61,845,742","66,138,997","90,756,014","118,914,239","138,959,058","158,221,158","210,011,042","235,254,162","270,614,013","232,059,161","227,012,706","260,783,876","269,391,283","252,387,287","256,707,115","260,555,952","237,693,752","260,907,620","298,401,411","402,206,989","506,743,639","562,904,619","615,382,943","712,478,025","791,834,813","780,478,991","732,488,441","749,275,746"
Andorra,Gross capital formation,"26,524,208","27,731,428","36,851,887","51,500,269","70,679,460","78,843,352","76,841,599","79,670,241","88,576,156","115,371,343","129,429,084","105,080,960","100,997,024","84,750,016","80,877,986","85,884,002","124,597,174","168,437,057","217,561,188","252,457,111","328,524,214","342,608,453","346,434,547","257,161,016","262,105,749","315,792,672","325,038,702","318,708,892","347,761,184","381,080,343","364,668,820","404,103,136","463,450,926","636,555,363","807,522,521","925,464,978","1,059,490,131","1,203,963,458","1,182,868,684","878,114,346","780,628,029","770,581,160"
Andorra,Gross fixed capital formation (including Acquisitions less disposals of valuables),"25,423,365","26,437,916","35,116,655","49,474,352","64,753,235","72,165,012","70,278,211","75,393,642","86,575,268","110,157,065","122,202,073","105,923,258","101,330,551","85,959,308","79,316,111","85,565,605","122,100,895","163,918,793","209,249,344","243,964,110","318,672,210","333,019,416","335,113,671","256,418,152","257,234,542","310,387,893","320,658,459","315,289,189","341,725,543","372,624,097","358,477,170","398,667,185","457,426,350","631,798,045","800,549,747","921,567,740","1,046,697,520","1,192,818,244","1,165,497,120","863,527,682","761,864,846","753,454,069"
Andorra,Changes in inventories,"1,100,843","1,293,515","1,735,233","2,025,917","5,926,225","6,678,341","6,563,390","4,276,600","2,000,888","5,214,278","7,227,011","-842,296","-333,527","-1,209,290","1,561,875","318,397","2,496,279","4,518,266","8,311,846","8,493,002","9,852,004","9,589,037","11,320,876","742,864","4,871,207","5,404,781","4,380,244","3,419,704","6,035,640","8,456,246","6,191,650","5,435,950","6,024,576","4,757,319","6,972,774","3,897,239","12,792,610","11,145,212","17,371,565","14,586,664","18,763,184","17,127,091"
Andorra,Exports of goods and services,"11,965,782","14,598,234","18,981,594","25,212,367","30,861,659","34,178,926","35,837,343","42,232,431","53,640,647","70,764,017","80,038,356","79,472,460","80,074,212","78,466,885","88,224,964","90,773,706","110,050,163","135,949,122","156,620,049","165,708,263","203,018,438","218,887,199","245,755,527","223,768,750","259,314,705","322,816,307","353,785,233","379,968,304","395,394,921","404,573,693","402,924,059","437,358,630","475,476,218","611,226,496","740,012,774","804,212,957","900,312,114","1,045,623,937","1,076,495,399","874,945,001","930,198,429","1,082,660,239"
Andorra,Imports of goods and services,"12,843,694","13,742,140","18,732,414","26,613,266","41,207,469","43,889,796","47,490,714","48,226,521","50,889,866","69,399,654","91,987,264","88,639,552","87,700,705","80,954,432","79,711,930","82,759,193","98,638,378","135,641,064","167,097,759","197,267,446","244,171,333","260,436,290","285,741,080","231,224,684","259,030,035","322,780,835","345,783,231","367,461,880","398,676,594","432,652,195","446,331,666","476,086,119","512,391,955","666,383,516","853,961,332","969,275,317","1,118,050,547","1,306,864,772","1,312,847,276","943,085,906","1,005,234,849","1,111,027,088"
Andorra,Gross Domestic Product (GDP),"96,185,662","109,385,710","138,758,203","184,549,190","228,245,728","269,299,858","278,073,696","310,757,158","376,851,443","503,513,917","546,126,203","475,906,198","459,917,657","401,112,175","403,832,025","424,226,998","589,704,400","747,902,977","882,637,817","973,251,587","1,258,930,171","1,354,239,753","1,480,380,786","1,232,138,122","1,244,927,860","1,442,150,830","1,497,547,027","1,444,476,357","1,482,780,425","1,516,898,287","1,386,971,480","1,532,782,704","1,739,988,136","2,322,550,353","2,853,187,231","3,133,290,343","3,424,149,666","3,886,656,773","4,062,906,689","3,658,219,303","3,422,080,316","3,577,328,185"
Andorra,"Agriculture, hunting, forestry, fishing (ISIC A-B)","347,882","395,626","501,868","667,502","825,511","973,951","1,005,741","1,124,062","1,363,178","1,820,661","1,974,717","1,721,756","1,664,428","1,451,151","1,457,448","1,533,849","2,139,321","2,710,828","3,188,135","3,469,819","4,593,287","4,995,192","5,341,962","4,373,417","4,146,649","5,863,011","5,823,260","4,634,230","4,825,256","3,394,430","6,154,408","5,897,039","6,782,893","9,926,328","11,988,251","12,013,441","12,200,941","14,565,183","16,417,928","15,386,035","16,067,997","17,770,616"
Andorra,"Mining, Manufacturing, Utilities (ISIC C-E)","5,391,460","6,131,350","7,777,785","10,344,571","12,793,797","15,094,777","15,586,642","17,419,175","21,124,451","28,222,186","30,609,235","26,676,221","25,784,310","22,486,667","22,625,568","23,771,638","33,071,562","41,964,582","49,472,170","54,364,944","70,594,787","76,262,164","83,271,415","68,696,478","68,349,887","82,427,441","86,117,502","80,792,165","78,992,582","76,825,959","69,366,079","72,196,222","83,156,372","107,674,887","132,689,537","144,683,766","157,619,177","180,411,200","191,293,370","175,089,100","162,618,717","167,215,568"
Andorra,Manufacturing (ISIC D),"3,901,034","4,436,395","5,627,694","7,484,897","9,257,008","10,921,957","11,277,952","12,603,876","15,284,560","20,419,760","22,148,248","19,302,876","18,656,322","16,268,505","16,368,984","17,206,026","23,933,514","30,354,116","35,772,018","39,331,418","51,213,938","55,145,975","60,082,345","49,584,999","49,587,500","60,600,936","61,284,542","57,648,333","57,130,987","57,300,054","55,914,242","56,509,944","65,561,149","83,632,974","103,560,819","114,993,901","126,062,295","144,368,295","152,703,322","139,970,667","129,981,742","133,605,059"
Andorra,Construction (ISIC F),"10,954,305","12,457,677","15,802,889","21,017,786","25,993,911","30,669,752","31,669,888","35,392,046","42,917,075","57,339,132","62,200,381","54,208,883","52,378,610","45,667,035","45,976,820","48,350,408","67,209,198","85,102,613","100,330,796","110,807,554","144,249,529","154,330,745","167,097,747","139,339,654","142,867,867","170,493,299","166,020,777","155,199,174","169,262,246","186,762,467","150,055,164","165,161,833","182,808,951","250,084,446","312,757,835","363,382,847","404,218,593","440,502,891","450,669,941","384,102,942","308,335,751","283,350,880"
Andorra,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","35,462,157","40,328,798","51,158,060","68,040,730","84,150,829","99,285,879","102,521,273","114,572,437","138,942,170","185,635,830","201,336,513","175,464,401","169,575,742","147,895,227","148,861,790","156,359,342","217,516,705","275,809,247","325,457,431","358,325,772","463,705,571","501,433,772","545,334,853","454,058,138","454,871,121","532,339,719","568,996,359","518,423,212","547,443,470","530,482,332","367,513,998","399,736,915","448,339,023","603,529,399","723,683,058","757,608,644","788,208,290","883,531,486","943,161,895","839,933,667","797,330,524","808,785,531"
Andorra,"Transport, storage and communication (ISIC I)","2,799,758","3,183,983","4,038,930","5,371,773","6,643,779","7,838,839","8,094,132","9,045,150","10,968,936","14,657,458","15,897,342","13,851,779","13,384,309","11,675,048","11,762,842","12,346,714","17,154,656","21,747,991","25,713,428","28,452,891","36,488,685","39,302,003","42,961,297","36,227,013","37,032,711","39,989,270","43,742,292","41,912,003","46,423,327","47,740,593","52,985,034","57,100,160","66,990,548","92,201,091","107,829,361","116,421,325","122,389,914","137,155,647","156,427,028","133,812,339","135,410,981","139,226,008"
Andorra,Other Activities (ISIC J-P),"27,278,626","31,022,351","39,352,456","52,338,418","64,730,789","76,375,276","78,864,941","88,131,197","106,869,799","142,796,820","154,900,160","134,984,068","130,409,979","113,718,743","114,556,314","120,397,108","167,265,754","211,749,960","250,049,461","276,886,355","358,109,131","383,036,988","415,294,917","350,128,071","361,635,919","409,931,114","411,497,939","388,536,534","448,267,586","488,607,614","588,123,742","680,441,338","776,518,919","1,029,215,471","1,302,235,137","1,443,890,286","1,611,098,796","1,882,473,522","1,934,234,392","1,770,955,948","1,687,831,643","1,803,792,067"
Andorra,Total Value Added,"82,234,189","93,519,787","118,631,993","157,780,779","195,138,611","230,238,477","237,742,620","265,684,066","322,185,609","430,472,089","466,918,349","406,907,111","393,197,377","342,893,870","345,240,783","362,759,058","504,357,198","639,085,220","754,211,420","832,307,337","1,077,740,990","1,159,360,864","1,259,302,190","1,052,822,773","1,068,904,156","1,241,043,854","1,282,198,127","1,189,497,316","1,295,214,467","1,333,813,397","1,234,198,426","1,380,533,508","1,564,596,705","2,092,631,624","2,591,183,178","2,838,000,310","3,095,735,710","3,538,639,930","3,692,204,554","3,319,280,030","3,107,595,611","3,220,140,670"
